Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,3.0 Premium,Nitro Yellow,RWD,56750,0.0,56750.0,Factory to port,True,Available,WZ1DB0G04PW061345,Texas Toyota of Grapevine,TX
2023,3.0 Premium,Renaissance Red 2.0,RWD,56750,0.0,56750.0,Factory to port,True,,WZ1DB0G04PW061412,Future Toyota of Yuba City,CA
2023,3.0 Premium MT,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,,WZ1DB0G04PW061491,Ourisman Fairfax Toyota,VA
2023,3.0,Nocturnal,RWD,53600,0.0,53600.0,Port to dealer,False,DealerHold,WZ1DB0G04PW061541,Toyota of Ashland,KY
2023,3.0 Premium MT,Renaissance Red 2.0,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G04PW061782,Craig Toyota,IN
2023,3.0 MT,Stratosphere,RWD,53600,0.0,53600.0,Factory to port,False,DealerHold,WZ1DB0G04PW061927,Four Stars Toyota,OK
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G04PW062009,Lou Fusz Toyota,MO
2023,3.0 Premium,Stratosphere,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G04PW062060,Expressway Toyota,MA
2023,3.0 Premium MT,Renaissance Red 2.0,RWD,56750,0.0,56750.0,Factory to port,False,,WZ1DB0G04PW062124,Conicelli Toyota,PA
2023,3.0 Premium,Nitro Yellow,RWD,55650,0.0,55650.0,Port to dealer,False,DealerHold,WZ1DB0G05PW057918,Corwin Toyota,ND
2023,3.0 Premium MT,Nocturnal,RWD,55650,0.0,55650.0,Factory to port,True,DealerHold,WZ1DB0G05PW058065,St. Charles Toyota,IL
2023,3.0 Premium,Nocturnal,RWD,56150,0.0,56150.0,Port to dealer,False,DealerHold,WZ1DB0G05PW059541,Penn Toyota,NY
2023,3.0 Premium MT,Nitro Yellow,RWD,56150,0.0,56150.0,At dealer,True,DealerHold,WZ1DB0G05PW059667,Rudy Luther Toyota,MN
2023,3.0 Premium,Nocturnal,RWD,56150,0.0,56150.0,Factory to port,False,Available,WZ1DB0G05PW060267,Toyota of Louisville,KY
2023,3.0 Premium,Absolute Zero,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G05PW060947,Sloane Toyota of Philadelphia,PA
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,Available,WZ1DB0G05PW061130,Shapen Toyota,TX
2023,3.0 Premium,Renaissance Red 2.0,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G05PW061337,Jim Coleman Toyota,MD
2023,3.0 Premium,Nitro Yellow,RWD,56750,395.0,57145.0,Factory to port,True,DealerHold,WZ1DB0G05PW061340,Toyota of Olympia,WA
2023,3.0 Premium MT,Nitro Yellow,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G05PW061368,Toyota of Huntington Beach,CA
2023,3.0,Nocturnal,RWD,53600,5000.0,58600.0,Factory to port,True,Available,WZ1DB0G05PW061435,Lakeside Toyota,LA
2023,3.0 Premium MT,Stratosphere,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G05PW061497,Kearny Mesa Toyota,CA
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,,WZ1DB0G05PW061726,Claremont Toyota,CA
2023,3.0,Renaissance Red 2.0,RWD,53600,0.0,53600.0,Factory to port,False,,WZ1DB0G05PW061807,Ball Toyota of Charleston,WV
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G05PW061919,Classic Toyota of Texoma,TX
2023,3.0,Nocturnal,RWD,53600,0.0,53600.0,Factory to port,False,,WZ1DB0G05PW061936,Toyota of Merrillville,IN
