VIN,Shipping Status,Base MSRP,Pre-Sold,Hold Status,Year,Drivetrain,Model,Color,Dealer,Dealer Website,Dealer State,Dealer Price,Markup,Image
JTM16RFV9PD092836,Factory to port,33420,True,DealerHold,2023,AWD,SE,Cavalry Blue,Longo Toyota of Prosper,https://www.longotoyotaofprosper.com,TX,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFV9PD093209,Factory to port,33420,False,,2023,AWD,SE,Cavalry Blue,Future Toyota of Yuba City,https://www.futuretoyotayubacity.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFV9PD093341,Port to dealer,33420,False,,2023,AWD,SE,Magnetic Gray Metallic,Findlay Toyota,https://www.findlaytoyota.com,NV,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFV9PD093582,Factory to port,33420,False,,2023,AWD,SE,Wind Chill Pearl,Downtown Toyota of Oakland,https://www.downtowntoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFV9PD093680,Port to dealer,33420,False,DealerHold,2023,AWD,SE,Cavalry Blue,Rogers Toyota of Hermiston,https://www.toyotaofhermiston.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFV9PD093792,Port to dealer,33420,False,,2023,AWD,SE,Silver Sky Metallic,Toyota of Lake City,https://www.toyotaoflakecity.com,WA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/87fefd1dca553655762bb72d1c40d5a302c28deb7ec95bb0e3ef1978e978650e_MY22_Rav4_US_SE_Hybrid_AWD_01D6_002_DS_Front_3_4_6K.png
JTM16RFV9PD094280,Factory to port,33420,False,,2023,AWD,SE,Wind Chill Pearl,Lithia Toyota,https://www.lithiatoyotamedford.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFV9PD094599,Factory to port,33420,False,,2023,AWD,SE,Magnetic Gray Metallic,Bell Road Toyota,https://bellroadtoyota.com,AZ,36988.0,3568.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFV9PD094697,Factory to port,33420,False,DealerHold,2023,AWD,SE,Wind Chill Pearl,Dick Hannah Toyota,https://www.dickhannahtoyota.com,WA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFV9PD094702,Factory to port,33420,True,DealerHold,2023,AWD,SE,Cavalry Blue,Toyota of Warsaw,https://www.toyotawarsaw.com,IN,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFV9PD094974,Factory to port,33420,False,,2023,AWD,SE,Magnetic Gray Metallic,City Toyota,https://www.citytoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFV9PD095073,Factory to port,33420,True,,2023,AWD,SE,Cavalry Blue,Avondale Toyota,https://www.avondaletoyota.com,AZ,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFV9PD095199,Factory to port,33420,True,,2023,AWD,SE,Magnetic Gray Metallic,San Francisco Toyota,https://www.sftoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFV9PD095378,Factory to port,33420,False,,2023,AWD,SE,Cavalry Blue,Wills Toyota,https://www.willstoyota.com,ID,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFV9PD540881,At dealer,33420,True,DealerHold,2023,AWD,SE,Midnight Black Metallic,Ardmore Toyota,https://www.ardmoretoyota.com,PA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFV9PD541206,Factory to port,33420,False,Available,2023,AWD,SE,Wind Chill Pearl,Fremont Toyota,https://www.fremonttoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFV9PD541884,Factory to port,33420,False,DealerHold,2023,AWD,SE,Midnight Black Metallic,Doxon Toyota,https://www.doxontoyota.com,WA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFV9PD541965,Factory to port,33420,True,,2023,AWD,SE,Wind Chill Pearl,San Francisco Toyota,https://www.sftoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFV9PJ027616,At dealer,33420,False,DealerHold,2023,AWD,SE,Wind Chill Pearl,Rodland Toyota,https://www.rodlandtoyota.com,WA,39415.0,5995.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFV9PJ027874,At dealer,33420,True,DealerHold,2023,AWD,SE,Silver Sky Metallic,One Toyota of Oakland,https://www.onetoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/87fefd1dca553655762bb72d1c40d5a302c28deb7ec95bb0e3ef1978e978650e_MY22_Rav4_US_SE_Hybrid_AWD_01D6_002_DS_Front_3_4_6K.png
JTM16RFV9PJ027910,Factory to port,33420,False,DealerHold,2023,AWD,SE,Wind Chill Pearl,A-1 Toyota,https://www.a1toyota.com,CT,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFV9PJ027955,Port to dealer,33420,False,DealerHold,2023,AWD,SE,Wind Chill Pearl,Toyota of Lake City,https://www.toyotaoflakecity.com,WA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFV9PJ027969,Factory to port,33420,False,,2023,AWD,SE,Magnetic Gray Metallic,Toyota on Nicholasville,https://www.toyotaonnicholasville.com,KY,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFVXPD089623,At dealer,33420,False,Available,2023,AWD,SE,Midnight Black Metallic,James Hodge Toyota,https://www.hodgetoyota.com,OK,36415.0,2995.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD090142,At dealer,33420,False,DealerHold,2023,AWD,SE,Magnetic Gray Metallic,Titus-Will Toyota,https://www.tituswilltoyota.com,WA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFVXPD090738,Port to dealer,33420,True,DealerHold,2023,AWD,SE,Cavalry Blue,Rogers Toyota of Hermiston,https://www.toyotaofhermiston.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFVXPD090948,Factory to port,33420,False,DealerHold,2023,AWD,SE,Midnight Black Metallic,Fred Haas Toyota World,https://www.fredhaastoyota.com,TX,37600.0,4180.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD091016,At dealer,33420,False,DealerHold,2023,AWD,SE,Wind Chill Pearl,Tony Divino Toyota,https://www.tonydivinotoyota.com,UT,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD091081,Port to dealer,33420,True,,2023,AWD,SE,Magnetic Gray Metallic,Findlay Toyota Flagstaff,https://www.findlaytoyotaflagstaff.net,AZ,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFVXPD091226,Port to dealer,33420,False,DealerHold,2023,AWD,SE,Silver Sky Metallic,Ron Tonkin Toyota,https://www.tonkintoyota.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/87fefd1dca553655762bb72d1c40d5a302c28deb7ec95bb0e3ef1978e978650e_MY22_Rav4_US_SE_Hybrid_AWD_01D6_002_DS_Front_3_4_6K.png
JTM16RFVXPD091274,Port to dealer,33420,False,,2023,AWD,SE,Magnetic Gray Metallic,Butte Toyota,https://www.buttetoyota.com,MT,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFVXPD091288,Factory to port,33420,False,Available,2023,AWD,SE,Midnight Black Metallic,Gene Messer Toyota,https://www.genemessertoyota.com,TX,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD091355,Port to dealer,33420,False,DealerHold,2023,AWD,SE,Wind Chill Pearl,Damian Lillard Toyota,https://www.damianlillardtoyota.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD091386,Port to dealer,33420,False,Available,2023,AWD,SE,Silver Sky Metallic,Dick Hannah Toyota,https://www.dickhannahtoyota.com,WA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/87fefd1dca553655762bb72d1c40d5a302c28deb7ec95bb0e3ef1978e978650e_MY22_Rav4_US_SE_Hybrid_AWD_01D6_002_DS_Front_3_4_6K.png
JTM16RFVXPD091422,At dealer,33420,False,Available,2023,AWD,SE,Midnight Black Metallic,Venice Toyota,https://www.venicetoyota.com,FL,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD091520,At dealer,33420,True,DealerHold,2023,AWD,SE,Midnight Black Metallic,Mountain States Toyota,https://www.mountainstatestoyota.com,CO,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD091582,At dealer,33420,False,DealerHold,2023,AWD,SE,Silver Sky Metallic,Mark Miller Toyota,https://www.markmillertoyota.com,UT,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/87fefd1dca553655762bb72d1c40d5a302c28deb7ec95bb0e3ef1978e978650e_MY22_Rav4_US_SE_Hybrid_AWD_01D6_002_DS_Front_3_4_6K.png
JTM16RFVXPD091615,Factory to port,33420,False,Available,2023,AWD,SE,Midnight Black Metallic,Northshore Toyota,https://www.northshoretoyota.com,LA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD091629,Factory to port,33420,False,Available,2023,AWD,SE,Midnight Black Metallic,Vic Vaughan Toyota of Boerne,https://www.vicvaughantoyotaofboerne.com,TX,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD091808,Port to dealer,33420,False,DealerHold,2023,AWD,SE,Midnight Black Metallic,Right Toyota,https://www.righttoyota.com,AZ,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD091811,Port to dealer,33420,False,Available,2023,AWD,SE,Cavalry Blue,Grants Pass Toyota,https://www.grantspasstoyota.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFVXPD091890,At dealer,33420,False,DealerHold,2023,AWD,SE,Cavalry Blue,Lithia Toyota of Springfield,https://www.lithiatoyotaspringfield.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFVXPD091906,Port to dealer,33420,False,DealerHold,2023,AWD,SE,Wind Chill Pearl,Toyota of Surprise,https://www.toyotaofsurprise.com,AZ,35518.0,2098.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD091937,Port to dealer,33420,True,DealerHold,2023,AWD,SE,Wind Chill Pearl,Williams Toyota of Elmira,https://www.williamstoyotaofelmira.com,NY,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD092098,Factory to port,33420,False,,2023,AWD,SE,Cavalry Blue,Dublin Toyota,https://www.dublintoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFVXPD092232,At dealer,33420,False,DealerHold,2023,AWD,SE,Cavalry Blue,Toyota of Lake City,https://www.toyotaoflakecity.com,WA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFVXPD092344,Factory to port,33420,True,,2023,AWD,SE,Midnight Black Metallic,Faulkner Toyota,https://www.faulknertoyotatrevose.com,PA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD092392,Port to dealer,33420,True,DealerHold,2023,AWD,SE,Wind Chill Pearl,Toyota of Olympia,https://www.toyotaofolympia.com,WA,33815.0,395.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD092473,At dealer,33420,True,DealerHold,2023,AWD,SE,Midnight Black Metallic,Mountain States Toyota,https://www.mountainstatestoyota.com,CO,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD092604,Port to dealer,33420,True,DealerHold,2023,AWD,SE,Midnight Black Metallic,Mountain States Toyota,https://www.mountainstatestoyota.com,CO,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD092750,Factory to port,33420,True,DealerHold,2023,AWD,SE,Midnight Black Metallic,Heritage Toyota Owings Mills,https://www.heritagetoyotaowingsmills.com,MD,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD092991,Port to dealer,33420,True,,2023,AWD,SE,Magnetic Gray Metallic,San Francisco Toyota,https://www.sftoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFVXPD093140,Port to dealer,33420,False,Available,2023,AWD,SE,Midnight Black Metallic,Thousand Oaks Toyota,https://www.totoyota.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD093266,Port to dealer,33420,False,,2023,AWD,SE,Wind Chill Pearl,Lithia Toyota,https://www.lithiatoyotamedford.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD093493,Port to dealer,33420,False,,2023,AWD,SE,Midnight Black Metallic,Beaverton Toyota,https://www.beavertontoyota.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/205abc237f2252c123e50d57b614b4eff99aad6844b3fe8f7360c02b3a440c54_MY22_Rav4_US_SE_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
JTM16RFVXPD093526,Port to dealer,33420,False,Available,2023,AWD,SE,Silver Sky Metallic,Precision Toyota of Tucson,https://www.pretoy.com,AZ,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/87fefd1dca553655762bb72d1c40d5a302c28deb7ec95bb0e3ef1978e978650e_MY22_Rav4_US_SE_Hybrid_AWD_01D6_002_DS_Front_3_4_6K.png
JTM16RFVXPD093560,Port to dealer,33420,False,DealerHold,2023,AWD,SE,Wind Chill Pearl,Doxon Toyota,https://www.doxontoyota.com,WA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD093672,Port to dealer,33420,False,DealerHold,2023,AWD,SE,Cavalry Blue,Damian Lillard Toyota,https://www.damianlillardtoyota.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFVXPD093736,Factory to port,33420,False,,2023,AWD,SE,Wind Chill Pearl,Magnussen's Toyota of Palo Alto,https://www.toyotapaloalto.com,CA,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD093784,Port to dealer,33420,False,,2023,AWD,SE,Magnetic Gray Metallic,Mountain States Toyota,https://www.mountainstatestoyota.com,CO,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/723835c71f0714c20530f933fc96a27ca4f95a1891dae850b67d51abd7f0c028_MY22_Rav4_US_SE_Hybrid_AWD_01G3_002_DS_Front_3_4_6K.png
JTM16RFVXPD093932,Factory to port,33420,False,DealerHold,2023,AWD,SE,Cavalry Blue,Edmark Toyota,https://www.edmarktoyota.com,ID,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
JTM16RFVXPD094045,Factory to port,33420,True,,2023,AWD,SE,Wind Chill Pearl,AutoNation Toyota Spokane Valley,https://www.autonationtoyotaspokanevalley.com,WA,35146.0,1726.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/0a5f4cc048066c6f7dff908ce752a949b9e8559535956fe980fe75a6908f6247_MY23_Rav4_US_SE-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
JTM16RFVXPD094255,Factory to port,33420,False,DealerHold,2023,AWD,SE,Cavalry Blue,Hometown Toyota,https://www.hometowntoyota.com,OR,33420.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/2b9680cb6347a76304247ac49ecff8c156878f4fc071c79acaacde30e9cd301a_MY22_Rav4_US_SE_Hybrid_AWD_08W2_002_DS_Front_3_4_6K.png
