Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer Website,Dealer State,Image
2023,XSE,Magnetic Gray Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,At dealer,False,,JTMEB3FV9PD125585,McGee Toyota of Dudley,https://www.mcgeetoyotaofdudley.com,MA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/4a3bee931d5d177c5181b96e02137d7c6fbd4050fa3af4ef7b5d60a7bd2a4c31_MY22_Rav4_US_XSE_Prime_02QZ_002_DS_Front_3_4_6K.png
2023,XSE,Wind Chill Pearl/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,At dealer,False,,JTMEB3FV9PD128261,Herb Chambers Toyota of Boston,https://www.herbchamberstoyotaofboston.com,MA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/31e904f0963b75b958e6425fa80773db538eafbfd5758e0cdb73cd62c9b674d5_MY23_Rav4_US_XSE-Prime_0089_002_DS-Front-3-4_6K.png
2023,XSE,Supersonic Red/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,At dealer,True,Available,JTMEB3FV9PD128504,"Hellman Toyota, Inc.",https://www.hellmantoyota.com,CO,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/39028de8e8c8fb54c7f387478f1ed6283054b1bd145d07d37a32d81521eb241d_MY22_Rav4_US_XSE_Prime_02SC_002_DS_Front_3_4_6K.png
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,At dealer,True,DealerHold,JTMEB3FV9PD128843,Toyota of Corvallis,https://www.toyotaofcorvallis.com,OR,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,At dealer,True,DealerHold,JTMEB3FV9PD128924,Hoffman Toyota,https://www.hoffmantoyota.com,CT,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,At dealer,False,Available,JTMEB3FV9PD129443,Langway Toyota of Newport,https://www.langwaytoyotaofnewport.com,RI,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,At dealer,False,Available,JTMEB3FV9PD129586,Hanlees Fairfield Toyota,https://www.hanleesfairfieldtoyota.com,CA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Magnetic Gray Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,At dealer,False,,JTMEB3FV9PD130009,Mid City Toyota,https://www.mid-citytoyota.com,CA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/4a3bee931d5d177c5181b96e02137d7c6fbd4050fa3af4ef7b5d60a7bd2a4c31_MY22_Rav4_US_XSE_Prime_02QZ_002_DS_Front_3_4_6K.png
2023,XSE,Blueprint/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Port to dealer,True,DealerHold,JTMEB3FV9PD130494,Kenny Kent Toyota,https://www.kennykenttoyota.com,IN,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/1f0655bdaeccb5a3b3285bd489d23911ee34a4e2846c9989a54ddc212ea1048f_MY22_Rav4_US_XSE_Prime_02RA_002_DS_Front_3_4_6K.png
2023,XSE,Magnetic Gray Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Port to dealer,False,,JTMEB3FV9PD130687,Evans Toyota,https://www.evanstoyota.com,IN,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/4a3bee931d5d177c5181b96e02137d7c6fbd4050fa3af4ef7b5d60a7bd2a4c31_MY22_Rav4_US_XSE_Prime_02QZ_002_DS_Front_3_4_6K.png
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Port to dealer,False,,JTMEB3FV9PD131421,Colonial Toyota,https://www.colonialtoyotact.com,CT,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Wind Chill Pearl/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,,JTMEB3FV9PD131564,Herb Chambers Toyota of Boston,https://www.herbchamberstoyotaofboston.com,MA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/31e904f0963b75b958e6425fa80773db538eafbfd5758e0cdb73cd62c9b674d5_MY23_Rav4_US_XSE-Prime_0089_002_DS-Front-3-4_6K.png
