Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN8PM038990,Toyota of Greenville,SC
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN8PM039055,Massey Toyota,NC
2023,SR5,Black,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN8PM039072,Hendrick Toyota Concord,NC
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN8PM039136,Mike Johnson's Hickory Toyota,NC
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN8PM039153,Rick Hendrick Toyota,NC
2023,SR5,Celestial Silver Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN9PM038965,Fred Anderson Toyota,NC
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN9PM039033,Massey Toyota,NC
2023,TRD Sport,Celestial Silver Metallic,4x2,36915,0.0,36915.0,Factory to port,False,Available,3TMBZ5DN9PM22C081,Toyota of Gastonia,NC
2023,SR5,Celestial Silver Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DNXPM038974,Toyota of Easley,SC
2023,TRD Sport,Lunar Rock,4x2,36915,0.0,36915.0,Factory to port,False,Available,3TMBZ5DNXPM21A778,Vann York Toyota,NC
2022,SR5,Lunar Rock,4x4,36305,0.0,36305.0,Factory to port,True,DealerHold,3TMCZ5AN0NM520407,Ira Toyota,MA
2023,SR5,Magnetic Gray Metallic,4x4,37705,0.0,37705.0,Factory to port,False,,3TMCZ5AN0PM19A534,Serra Toyota of Saginaw,MI
2023,SR5,Magnetic Gray Metallic,4x4,37705,0.0,37705.0,Factory to port,False,Available,3TMCZ5AN0PM19C199,Toyota of Rock Hill,SC
2023,SR5,Magnetic Gray Metallic,4x4,37705,0.0,37705.0,Factory to port,False,Available,3TMCZ5AN0PM19D160,Modern Toyota of Boone,NC
2023,SR,Celestial Silver Metallic,4x4,34515,0.0,34515.0,Factory to port,False,Available,3TMCZ5AN0PM20A463,Toyota of Greensboro,NC
2023,SR,Celestial Silver Metallic,4x4,34515,0.0,34515.0,Factory to port,False,Available,3TMCZ5AN0PM20A480,Kool Toyota,MI
2023,SR5,Black,4x4,37705,0.0,37705.0,Factory to port,False,Available,3TMCZ5AN0PM20A639,Hendrick Toyota Apex,NC
2023,TRD Off-Road,Lunar Rock,4x4,39405,0.0,39405.0,Factory to port,False,,3TMCZ5AN0PM20A687,Toyota of Boardman,OH
2023,TRD Sport,Lunar Rock,4x4,39380,3990.0,43370.0,Factory to port,False,,3TMCZ5AN0PM20B418,Toyota of Turnersville,NJ
2023,TRD Off-Road,Barcelona Red Metallic,4x4,39405,0.0,39405.0,Factory to port,False,,3TMCZ5AN0PM20B712,Coughlin Toyota,OH
2023,SR5,Magnetic Gray Metallic,4x4,37705,0.0,37705.0,Factory to port,False,Available,3TMCZ5AN0PM20B810,Toyota of North Charlotte,NC
2023,TRD Off-Road,Lunar Rock,4x4,39405,0.0,39405.0,Factory to port,False,,3TMCZ5AN0PM20B922,Westbury Toyota,NY
2023,SR5,Ice Cap,4x4,37705,0.0,37705.0,Factory to port,False,Available,3TMCZ5AN0PM20C066,Toyota of Easley,SC
2023,TRD Sport,Barcelona Red Metallic,4x4,39380,0.0,39380.0,Factory to port,False,,3TMCZ5AN0PM20C441,Toyota South,KY
2023,TRD Sport,Lunar Rock,4x4,39380,0.0,39380.0,Factory to port,True,Available,3TMCZ5AN0PM20C505,Beck Toyota,IN
2023,SR5,Ice Cap,4x4,37705,0.0,37705.0,Factory to port,False,Available,3TMCZ5AN0PM20D220,Cox Toyota,NC
2023,TRD Sport,Magnetic Gray Metallic,4x4,39380,0.0,39380.0,Factory to port,False,,3TMCZ5AN0PM20D430,McGeorge Toyota,VA
